tile_id,case_id,image_filename,strategy,json_valid,json_error,runtime_error,detection_count,accepted_count,rejected_count,elapsed_seconds,raw_response_hash,tile_path
84_C_anchor_1,84,84.jpg,C,True,,,0,0,0,0.358,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_C_anchor_1.jpg
84_C_anchor_2,84,84.jpg,C,True,,,0,0,0,0.342,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_C_anchor_2.jpg
84_D_center_broad,84,84.jpg,D,True,,,0,0,0,0.343,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_D_center_broad.jpg
100_A_grid_0_0,100,100.jpg,A,True,,,1,0,1,4.44,4a0b304ca072b7eeb866c70e6bcafd6408d64ba015afd233fb90f5b53b27ae2c,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_A_grid_0_0.jpg
100_A_grid_0_1,100,100.jpg,A,True,,,2,0,2,8.997,c1889f828e50a55170181571600524882905487ec0243c3cd67c514f900a6120,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_A_grid_0_1.jpg
100_A_grid_1_0,100,100.jpg,A,True,,,1,0,1,4.623,5a4ef10072293c99d0df858c0c0c83ca15a220b6c98bbd87ae1cb20c20ba47eb,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_A_grid_1_0.jpg
100_A_grid_1_1,100,100.jpg,A,True,,,2,0,2,9.025,b4e29c8409f0dfe334e3d8a97ab3fff5843679b4cce18c28388aa0c34b380157,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_A_grid_1_1.jpg
100_B_middle_lower_strip,100,100.jpg,B,True,,,3,0,3,14.52,0b03fba22afc5cc9b164afb5785f4a85ae7e32fe6ae69890097497ed44d82557,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_B_middle_lower_strip.jpg
100_B_lower_strip,100,100.jpg,B,True,,,6,0,6,23.914,41342d8708a4286f0d1e200c0029c2eaa20561e7bf6d476b9f90602b47b7032b,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_B_lower_strip.jpg
100_C_anchor_0,100,100.jpg,C,True,,,2,0,2,10.328,c8da2d2e5d04af8598276b4d54d09a239846d61283a5c158a5f689e4e653e2d0,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_C_anchor_0.jpg
100_C_anchor_1,100,100.jpg,C,True,,,3,0,3,11.44,47f832229a1f3dc64c32299fce50db8fbd7f0765ed049057b3ddeddb3f539b88,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_C_anchor_1.jpg
100_D_center_broad,100,100.jpg,D,True,,,2,0,2,6.406,0b4d070c3c076e2093c29059f9d94b50108dc79d5134a766481233aefc06ba84,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/100_D_center_broad.jpg
102_A_grid_0_0,102,102.jpg,A,True,,,1,0,1,3.011,16b406efae9037f458f4f28fdaebc622d7a824c20ea2ad0eef788aa901702353,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/102_A_grid_0_0.jpg
102_A_grid_0_1,102,102.jpg,A,True,,,0,0,0,0.361,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/102_A_grid_0_1.jpg
102_A_grid_1_0,102,102.jpg,A,True,,,2,0,2,5.513,a65dfaf60fb7f70221105a52d0a8de8cc4a1b6a067045de5aa6bb6538da96ce5,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/102_A_grid_1_0.jpg
102_A_grid_1_1,102,102.jpg,A,True,,,0,0,0,0.355,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/102_A_grid_1_1.jpg
102_B_middle_lower_strip,102,102.jpg,B,True,,,0,0,0,0.397,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/102_B_middle_lower_strip.jpg
102_B_lower_strip,102,102.jpg,B,True,,,0,0,0,0.382,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/102_B_lower_strip.jpg
102_C_anchor_0,102,102.jpg,C,True,,,0,0,0,0.44,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/102_C_anchor_0.jpg
102_D_center_broad,102,102.jpg,D,True,,,0,0,0,0.466,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/102_D_center_broad.jpg
108_A_grid_0_0,108,108.jpg,A,True,,,1,0,1,3.952,fa4837696478afe274b7c4dc1c0e218a2ee75cc30e994166864c17c397cad7e2,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/108_A_grid_0_0.jpg
108_A_grid_0_1,108,108.jpg,A,True,,,1,1,0,2.902,f11f881a533d9c53181a0549bfa15f55e3ee14ce735c3b78a88f526dbf8919ee,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/108_A_grid_0_1.jpg
108_A_grid_1_0,108,108.jpg,A,True,,,1,0,1,3.188,97333aa4d2d68deb4b5e7450e163475b49ddf741d66d4135debbf208c9070715,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/108_A_grid_1_0.jpg
108_A_grid_1_1,108,108.jpg,A,True,,,1,1,0,2.874,e106b45822d58482401fae347739910fdd2a1bd85062138a2673702674c7aaf1,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/108_A_grid_1_1.jpg
108_B_middle_lower_strip,108,108.jpg,B,True,,,1,0,1,2.933,e973c79cda80bd0c869dbe4da05b38a3142da47d0b5bebff9d9b1b4a10926e1c,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/108_B_middle_lower_strip.jpg
108_B_lower_strip,108,108.jpg,B,True,,,0,0,0,0.381,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/108_B_lower_strip.jpg
108_C_anchor_0,108,108.jpg,C,True,,,1,0,1,3.048,63cceefab6cea33b658e05d35b39f5579e510f8bfd699ca008f808f1f96a4f43,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/108_C_anchor_0.jpg
108_D_center_broad,108,108.jpg,D,True,,,2,0,2,5.716,ab5e4dc86c5ef35077706e8cbb565bcc2c9aef51746f992f9722b09f135511ba,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/108_D_center_broad.jpg
110_A_grid_0_0,110,110.jpg,A,True,,,2,0,2,8.764,88d099dd95e71ebe1c04dcb8014c13c326dec3f9aa185348c91566c6b026b078,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_A_grid_0_0.jpg
110_A_grid_0_1,110,110.jpg,A,True,,,1,0,1,4.646,c185cf9c43737339021ffdf6c877553b25d4675311afc759df5ec0c24c0211da,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_A_grid_0_1.jpg
110_A_grid_1_0,110,110.jpg,A,True,,,3,0,3,14.632,4b7671cc1c165ffface0e1055cd04bc32e74437ac4f7f67ac27fe2da7bdbc04d,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_A_grid_1_0.jpg
110_A_grid_1_1,110,110.jpg,A,True,,,1,0,1,3.783,73be2eacb592c0f0fa765a05a34f3110eb9869d0725eba1645a4cc8f0b55d8bf,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_A_grid_1_1.jpg
110_B_middle_lower_strip,110,110.jpg,B,True,,,1,0,1,3.924,11c6998830b521ffdbf6518bbb3be101b01fa189f66328a6213405bf40222991,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_B_middle_lower_strip.jpg
110_B_lower_strip,110,110.jpg,B,True,,,1,0,1,3.567,c8cb2a2a0486b000e9a704ed76048e2b3ccde6f4b1bfd6b37b494f6931a2ab38,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_B_lower_strip.jpg
110_C_anchor_0,110,110.jpg,C,True,,,3,0,3,9.616,790d41a35c6d5ae2479fbd316d50fbb3f3575ded807dc55eaa2a4a76f9e58d96,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_C_anchor_0.jpg
110_C_anchor_1,110,110.jpg,C,True,,,3,0,3,8.148,0b92d52995ce4753b94ada0475b0c37577fddf41b2492527d1c5457769a78241,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_C_anchor_1.jpg
110_C_anchor_2,110,110.jpg,C,True,,,1,0,1,3.199,3a0a939a17fbc87574e8e9304bca2a2f9d62b00483d5bd535955a0bfca613e77,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_C_anchor_2.jpg
110_D_center_broad,110,110.jpg,D,True,,,3,0,3,8.683,65a36bc05b5de961aca27007a1a7ea95c1b596d01866263491d22cfac50a4e24,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/110_D_center_broad.jpg
155_A_grid_0_0,155,155.jpg,A,True,,,2,0,2,9.797,38c4eff69926f6f378318c971f8f018f9a3954a6ae2642956292bc0f7a61bd10,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_A_grid_0_0.jpg
155_A_grid_0_1,155,155.jpg,A,True,,,1,0,1,3.278,38a7b9291e45360563faa80965307bd9aa0d93e96b234a4676e6da0362842065,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_A_grid_0_1.jpg
155_A_grid_1_0,155,155.jpg,A,True,,,1,0,1,3.392,38bdf01b3655f5ddf1be774e185f928c847dcc85dc541f38a35c5edd16ae40a4,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_A_grid_1_0.jpg
155_A_grid_1_1,155,155.jpg,A,True,,,1,0,1,3.181,bca8cbce0e89c142f47b4b4b3007d2773fdc06bf80237c365c91d0bb7d4d6ec7,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_A_grid_1_1.jpg
155_B_middle_lower_strip,155,155.jpg,B,True,,,1,0,1,3.395,92d202838fe9284657bdd97fde97d9edead2c77045a70f5ef3ed60dfb8fb0503,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_B_middle_lower_strip.jpg
155_B_lower_strip,155,155.jpg,B,True,,,1,0,1,3.412,06cdded7e7d37678325f09dcdbbe994c819c41f363109d85b6751256a7f62d71,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_B_lower_strip.jpg
155_C_anchor_0,155,155.jpg,C,True,,,2,0,2,8.582,139d1acf77b94783d20aa56c2e34de0765b8516d3f29629647fd52e7201d5283,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_C_anchor_0.jpg
155_C_anchor_1,155,155.jpg,C,True,,,2,0,2,6.968,cdc4df2b3ab25ba1b6269f36a683df3c39c46bdb9b7c87e04c2f83824c1bf10d,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_C_anchor_1.jpg
155_D_center_broad,155,155.jpg,D,True,,,2,0,2,5.618,234b160358adb7d4dcb88f05529961a4c83598d24dbba15bda650459ac5dfff6,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/155_D_center_broad.jpg
166_A_grid_0_0,166,166.jpg,A,True,,,2,0,2,5.917,8eb8dc1436a935f4110581ca8eec024eefc3e184a284f97b13721973d3c1e8ce,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/166_A_grid_0_0.jpg
166_A_grid_0_1,166,166.jpg,A,True,,,2,0,2,8.231,b27c947a6310003e4795bba399415759b0257835db7868d736fa6477c8336c49,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/166_A_grid_0_1.jpg
166_A_grid_1_0,166,166.jpg,A,True,,,1,0,1,3.304,4b7e4483cc4e537034ad540ab4804b43264959abe9470728fe8b009367c7adb4,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/166_A_grid_1_0.jpg
166_A_grid_1_1,166,166.jpg,A,True,,,1,0,1,3.192,95f08cdac0ffa6741670c98de6ad7d7ed39bf8161bb323780e503ba5ca172197,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/166_A_grid_1_1.jpg
166_B_middle_lower_strip,166,166.jpg,B,True,,,2,0,2,10.02,c7ffa17e2f0c83f1ef2a4d1cb94a17b45a516c652babcaeedab6a2edc38c9a72,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/166_B_middle_lower_strip.jpg
